name,latitude,longitude,state
Leingarten,49.14639,9.11694,Baden-Wuerttemberg
Brachenfeld-Ruthenberg,54.07154,10.0092,Schleswig-Holstein
Mörlenbach,49.59917,8.73472,Hesse
Gemeinde Friedland,51.41667,9.93333,Lower Saxony
Betzdorf,50.79094,7.87189,Rheinland-Pfalz
Penig,50.93336,12.70422,Saxony
Dierkow-Neu,54.10571,12.16753,Mecklenburg-Vorpommern
Oberderdingen,49.06556,8.80306,Baden-Wuerttemberg
Planegg,48.10672,11.42483,Bavaria
Unterföhring,48.19253,11.64293,Bavaria
Blumberg,47.84058,8.53329,Baden-Wuerttemberg
Kirchlinteln,52.94236,9.31811,Lower Saxony
Luckau,51.85245,13.70735,Brandenburg
Korb,48.84303,9.36258,Baden-Wuerttemberg
Weinböhla,51.16667,13.56667,Saxony
Gottmadingen,47.73511,8.77687,Baden-Wuerttemberg
Mülheim-Kärlich,50.3851,7.4989,Rheinland-Pfalz
Lößnitz,50.62181,12.73147,Saxony
Herxheim am Berg,49.50917,8.17917,Rheinland-Pfalz
Möglingen,48.88741,9.12694,Baden-Wuerttemberg
Feldkirchen-Westerham,47.90748,11.84266,Bavaria
Riedlingen,48.15455,9.47558,Baden-Wuerttemberg
Brieselang,52.58333,13.0,Brandenburg
Kümmersbruck,49.41917,11.88833,Bavaria
Denkendorf,48.69555,9.31675,Baden-Wuerttemberg
Mengenich,50.9785,6.86737,North Rhine-Westphalia
Kirkel,49.28333,7.23333,Saarland
Zwiesel,49.01693,13.23765,Bavaria
Birkenau,49.5625,8.70694,Hesse
Wunsiedel,50.03923,12.00342,Bavaria
Veitshöchheim,49.83278,9.88167,Bavaria
Kyritz,52.94212,12.39704,Brandenburg
Bogen,48.91122,12.68955,Bavaria
Hambühren,52.63333,9.98333,Lower Saxony
Schlitz,50.67416,9.56102,Hesse
Bad Nenndorf,52.33703,9.37904,Lower Saxony
Erlenbach am Main,49.80341,9.16311,Bavaria
Nordkirchen,51.73827,7.52197,North Rhine-Westphalia
Kolkwitz,51.75,14.25,Brandenburg
Rutesheim,48.80808,8.94536,Baden-Wuerttemberg
Kirchwerder,53.41972,10.20156,Lower Saxony
Höchst im Odenwald,49.79972,8.99944,Hesse
Mengen,48.04951,9.33005,Baden-Wuerttemberg
Laubach,50.54196,8.99034,Hesse
Engen,47.85534,8.77342,Baden-Wuerttemberg
Schönaich,48.65871,9.06012,Baden-Wuerttemberg
Wildberg,48.62336,8.74518,Baden-Wuerttemberg
Bad Orb,50.22788,9.34782,Hesse
Hilter,52.13573,8.14715,Lower Saxony
Steinbach am Taunus,50.16774,8.57278,Hesse
Süßen,48.67934,9.75534,Baden-Wuerttemberg
Heubach,48.79267,9.9337,Baden-Wuerttemberg
Cadolzburg,49.4573,10.85329,Bavaria
Oberzent,49.56773,8.97371,Hesse
Doberlug-Kirchhain,51.62578,13.56232,Brandenburg
Wendeburg,52.32957,10.39255,Lower Saxony
Büdelsdorf,54.31844,9.67295,Schleswig-Holstein
Lollar,50.64652,8.70495,Hesse
Weeze,51.62678,6.19792,North Rhine-Westphalia
Steinen,47.64446,7.73914,Baden-Wuerttemberg
Wannsee,52.41915,13.15531,Berlin
Obernkirchen,52.2721,9.12912,Lower Saxony
Bobenheim-Roxheim,49.5875,8.35778,Rheinland-Pfalz
Premnitz,52.53184,12.34845,Brandenburg
Rödinghausen,52.25,8.48333,North Rhine-Westphalia
Oftersheim,49.36528,8.58306,Baden-Wuerttemberg
Ottendorf-Okrilla,51.18333,13.83333,Saxony
Zeuthen,52.34803,13.62174,Brandenburg
Aulendorf,47.95083,9.63745,Baden-Wuerttemberg
Rehau,50.24921,12.03422,Bavaria
Roßtal,49.39567,10.88848,Bavaria
Dießen am Ammersee,47.95085,11.10306,Bavaria
Goldbach,49.99951,9.1844,Bavaria
Weil im Schönbuch,48.6227,9.06355,Baden-Wuerttemberg
Ainring,47.81311,12.94048,Bavaria
Bad Frankenhausen,51.35609,11.09977,Thuringia
Diedorf,48.3532,10.78206,Bavaria
Eisenberg,49.55859,8.07199,Rheinland-Pfalz
Herrsching am Ammersee,47.99888,11.17679,Bavaria
Simbach am Inn,48.26548,13.02309,Bavaria
Altusried,47.8041,10.21429,Bavaria
Fürstenau,52.51667,7.6767,Lower Saxony
Oldenburg in Holstein,54.29576,10.90156,Schleswig-Holstein
Rüdesheim am Rhein,49.9789,7.92442,Hesse
Tangermünde,52.54463,11.97647,Saxony-Anhalt
Giesen,52.19716,9.8989,Lower Saxony
Königsbach-Stein,48.96585,8.60573,Baden-Wuerttemberg
Augustdorf,51.90944,8.73173,North Rhine-Westphalia
Friedrichstadt,51.06047,13.70787,Saxony
Rosenthal,52.59976,13.37774,Berlin
Tungendorf,54.09878,9.9966,Schleswig-Holstein
Runkel,50.40574,8.15457,Hesse
Adendorf,53.28189,10.43787,Lower Saxony
Vetschau,51.78638,14.07941,Brandenburg
Bergstedt,53.67111,10.12694,Hamburg
Kaufering,48.09121,10.87913,Bavaria
Hohenhameln,52.25755,10.06416,Lower Saxony
Kranenburg,51.78333,6.01667,North Rhine-Westphalia
Altenberge,52.05,7.46667,North Rhine-Westphalia
Höhr-Grenzhausen,50.43474,7.66903,Rheinland-Pfalz
Bleckede,53.28972,10.73372,Lower Saxony
Hohenmölsen,51.15769,12.1,Saxony-Anhalt
Geisenfeld,48.68426,11.61233,Bavaria
Altenholz,54.4,10.13333,Schleswig-Holstein
Bad Ems,50.33544,7.71369,Rheinland-Pfalz
Wallerfangen,49.32749,6.71102,Saarland
Kirchzarten,47.96667,7.95,Baden-Wuerttemberg
Brandis,51.33597,12.61024,Saxony
Altenbeken,51.76455,8.94201,North Rhine-Westphalia
Nalbach,49.38333,6.78333,Saarland
Borgentreich,51.56917,9.24113,North Rhine-Westphalia
Dörverden,52.85,9.23333,Lower Saxony
Elsterwerda,51.46043,13.52001,Brandenburg
Bad König,49.7432,9.0075,Hesse
Lüchow,52.96811,11.15397,Lower Saxony
Kappeln,54.66122,9.9313,Schleswig-Holstein
Rothenburg,52.24351,10.47833,Lower Saxony
Furtwangen,48.05156,8.20715,Baden-Wuerttemberg
Egelsbach,49.96792,8.66341,Hesse
Groß Borstel,53.61366,9.98259,Hamburg
Weilheim an der Teck,48.61572,9.53751,Baden-Wuerttemberg
Herbolzheim,48.21884,7.77746,Baden-Wuerttemberg
Meuselwitz,51.04315,12.29935,Thuringia
Emsbüren,52.4,7.3,Lower Saxony
Pliezhausen,48.55934,9.20749,Baden-Wuerttemberg
Bad Liebenzell,48.77427,8.72971,Baden-Wuerttemberg
Miltenberg,49.70452,9.26725,Bavaria
Wölfersheim,50.4,8.81667,Hesse
Ostercappeln,52.35,8.23333,Lower Saxony
Volkach,49.86352,10.22813,Bavaria
Elze,52.12263,9.73595,Lower Saxony
Burgau,48.43159,10.40989,Bavaria
Everswinkel,51.92595,7.8469,North Rhine-Westphalia
Oberstdorf,47.40724,10.27939,Bavaria
Bad Wildbad,48.75071,8.5504,Baden-Wuerttemberg
Plüderhausen,48.79875,9.59587,Baden-Wuerttemberg
Weingarten,49.05457,8.52678,Baden-Wuerttemberg
Petritor - Ost,52.26841,10.50717,Lower Saxony
Twist,52.63793,7.06622,Lower Saxony
Stephanskirchen,47.85389,12.1856,Bavaria
Wahlstedt,53.95161,10.20626,Schleswig-Holstein
Tecklenburg,52.21957,7.81357,North Rhine-Westphalia
Storkow,52.25662,13.93337,Brandenburg
Teterow,53.77545,12.57487,Mecklenburg-Vorpommern
Falkenstein,50.47788,12.37129,Saxony
Barmstedt,53.79209,9.76739,Schleswig-Holstein
Tutzing,47.90938,11.2803,Bavaria
Barntrup,51.99038,9.11642,North Rhine-Westphalia
Hainichen,50.97044,13.12287,Saxony
Ehringshausen,50.6,8.38333,Hesse
Gnarrenburg,53.38333,9.0,Lower Saxony
Köngen,48.68333,9.36667,Baden-Wuerttemberg
Helmbrechts,50.23557,11.71589,Bavaria
Liebenburg,52.02176,10.43169,Lower Saxony
Furth im Wald,49.30955,12.84156,Bavaria
Höhenkirchen-Siegertsbrunn,48.01932,11.71906,Bavaria
Nordwalde,52.08333,7.48333,North Rhine-Westphalia
Schieder-Schwalenberg,51.87713,9.19538,North Rhine-Westphalia
Lenggries,47.68333,11.56667,Bavaria
Sülldorf,53.5786,9.79985,Schleswig-Holstein
Oberhausen-Rheinhausen,49.27389,8.47167,Baden-Wuerttemberg
Nonnweiler,49.60762,6.96986,Saarland
Worpswede,53.21667,8.93333,Lower Saxony
Fehrbellin,52.8135,12.7644,Brandenburg
Tirschenreuth,49.88263,12.33112,Bavaria
Kirchberg,50.6219,12.52449,Saxony
Steinfeld,52.58596,8.21417,Lower Saxony
Töging am Inn,48.26018,12.5846,Bavaria
Wehrheim,50.3,8.56667,Hesse
Heilsbronn,49.33572,10.78741,Bavaria
Höchberg,49.78446,9.88223,Bavaria
Sande,53.50489,8.01418,Lower Saxony
Kirchen,50.80849,7.88634,Rheinland-Pfalz
Karlsdorf-Neuthard,49.13472,8.53028,Baden-Wuerttemberg
Bisingen,48.31012,8.91738,Baden-Wuerttemberg
Neuenstadt am Kocher,49.23498,9.33215,Baden-Wuerttemberg
Elsfleth,53.23748,8.45664,Lower Saxony
Heiligenhafen,54.36964,10.98022,Schleswig-Holstein
Waldfeucht,51.0661,5.98815,North Rhine-Westphalia
Eslohe,51.25369,8.16949,North Rhine-Westphalia
Alsbach-Hähnlein,49.73861,8.59583,Hesse
Kalawa,51.74402,13.95329,Brandenburg
Barth,54.36346,12.72491,Mecklenburg-Vorpommern
Schwaikheim,48.87733,9.34958,Baden-Wuerttemberg
Hirschberg an der Bergstraße,49.5071,8.65693,Baden-Wuerttemberg
Aidlingen,48.67849,8.89524,Baden-Wuerttemberg
Dettingen an der Erms,48.53077,9.34458,Baden-Wuerttemberg
Dissen,52.11591,8.19956,Lower Saxony
Markt Indersdorf,48.36058,11.37789,Bavaria
Werlte,52.85,7.68333,Lower Saxony
Aken,51.85274,12.04461,Saxony-Anhalt
Nittendorf,49.02459,11.96126,Bavaria
Breckerfeld,51.25926,7.46807,North Rhine-Westphalia
Großrosseln,49.20296,6.84148,Saarland
Plankstadt,49.39444,8.59611,Baden-Wuerttemberg
Reinhausen,49.03092,12.11329,Bavaria
Westhagen,52.40425,10.73939,Lower Saxony
Trebbin,52.21675,13.22496,Brandenburg
Treuen,50.54247,12.30339,Saxony
Roxel,51.95229,7.53677,North Rhine-Westphalia
Nersingen,48.42829,10.12356,Bavaria
Kirchseeon,48.07143,11.88875,Bavaria
Sulzbach,50.13396,8.52797,Hesse
Visbek,52.83333,8.31667,Lower Saxony
Ortenberg,50.35584,9.05602,Hesse
Bad Laer,52.1,8.08333,Lower Saxony
Glienicke,52.63353,13.32564,Brandenburg
Schlangen,51.80978,8.84605,North Rhine-Westphalia
Rangsdorf,52.29126,13.41946,Brandenburg
Klingenthal,50.35963,12.46463,Saxony
Timmendorfer Strand,53.9953,10.77676,Schleswig-Holstein
Vettweiß,50.73333,6.6,North Rhine-Westphalia
Osternienburger Land,51.8,12.01667,Saxony-Anhalt
Neustadt (Hessen),50.85,9.11667,Hesse
Sebnitz,50.9754,14.27579,Saxony
Rheinsberg,53.09972,12.89885,Brandenburg
Goldenstedt,52.78833,8.43201,Lower Saxony
Kenzingen,48.1963,7.76974,Baden-Wuerttemberg
Auerbach,49.69201,11.63327,Bavaria
Alsbach,49.74083,8.62337,Hesse
Willstätt,48.54071,7.89314,Baden-Wuerttemberg
Magstadt,48.74471,8.96675,Baden-Wuerttemberg
Waltenhofen,47.67319,10.30703,Bavaria
Breitenfeld,51.40354,12.34177,Saxony
Rothenburgsort,53.535,10.04082,Hamburg
Schmitten,50.26667,8.45,Hesse
Reichelsheim,49.71211,8.83896,Hesse
Endingen,48.14221,7.70049,Baden-Wuerttemberg
Gudensberg,51.17706,9.36748,Hesse
Unterhausen,48.4298,9.25504,Baden-Wuerttemberg
Bad Lausick,51.14495,12.64449,Saxony
Südlohn,51.94465,6.86723,North Rhine-Westphalia
Teisendorf,47.84921,12.81919,Bavaria
Querfurt,51.38124,11.60047,Saxony-Anhalt
Steinheim am Albuch,48.6909,10.06382,Baden-Wuerttemberg
Großhansdorf,53.66667,10.28333,Schleswig-Holstein
Memmelsdorf,49.93012,10.95921,Bavaria
Waldheim,51.07282,13.02004,Saxony
Dielheim,49.28417,8.73806,Baden-Wuerttemberg
Bad Düben,51.59174,12.58492,Saxony
Landstuhl,49.41306,7.57021,Rheinland-Pfalz
Delligsen,51.9412,9.80272,Lower Saxony
Schleiz,50.57866,11.81024,Thuringia
Vallendar,50.39586,7.62427,Rheinland-Pfalz
Bad Breisig,50.50523,7.28861,Rheinland-Pfalz
Wertingen,48.56314,10.68149,Bavaria
Biblis,49.69167,8.45861,Hesse
Ebersbach,51.00762,14.58621,Saxony
Ochsenhausen,48.07029,9.9503,Baden-Wuerttemberg
Rahnsdorf,52.44115,13.68708,Berlin
Bockhorn,53.4,8.01667,Lower Saxony
Weinberg,52.25703,10.47446,Lower Saxony
Bad Sooden-Allendorf,51.27092,9.97483,Hesse
Reinsdorf,50.69775,12.55555,Saxony
Florstadt,50.31667,8.86667,Hesse
Zwenkau,51.21872,12.33008,Saxony
Kelkheim-Mitte,50.13608,8.45107,Hesse
Pfedelbach,49.17806,9.505,Baden-Wuerttemberg
Grafenau,48.85768,13.3974,Bavaria
Obernburg am Main,49.83577,9.13101,Bavaria
Eil,50.89362,7.07967,North Rhine-Westphalia
Flieden,50.42389,9.5666,Hesse
Wetter,50.90254,8.72366,Hesse
Frickenhausen,48.59353,9.36005,Baden-Wuerttemberg
Willebadessen,51.62564,9.03694,North Rhine-Westphalia
Hemmoor,53.68702,9.15492,Lower Saxony
Mendig,50.36667,7.28333,Rheinland-Pfalz
Altlandsberg,52.56503,13.72815,Brandenburg
Waldenbuch,48.6383,9.13256,Baden-Wuerttemberg
Lienen,52.15,7.98333,North Rhine-Westphalia
Huy-Neinstedt,51.96585,10.91457,Saxony-Anhalt
Garching an der Alz,48.13451,12.58152,Bavaria
Schaafheim,49.92417,9.00944,Hesse
Freisen,49.55,7.25,Saarland
Blankenheim,50.43333,6.65,North Rhine-Westphalia
Großenlüder,50.5925,9.54231,Hesse
Kirn,49.78912,7.45765,Rheinland-Pfalz
Osthofen,49.70382,8.32419,Rheinland-Pfalz
Borgholzhausen,52.10343,8.30211,North Rhine-Westphalia
Naunhof,51.2777,12.58827,Saxony
Niebüll,54.78663,8.82854,Schleswig-Holstein
Neuötting,48.24102,12.68998,Bavaria
Meßkirch,47.99457,9.11479,Baden-Wuerttemberg
Faldera,54.06128,9.94838,Schleswig-Holstein
Bad Endbach,50.75,8.5,Hesse
Mittenwalde,52.26007,13.53945,Brandenburg
Elsenfeld,49.84289,9.16355,Bavaria
Schömberg,48.78713,8.64495,Baden-Wuerttemberg
Bayenthal,50.91218,6.96799,North Rhine-Westphalia
Dörentrup,52.04109,9.00278,North Rhine-Westphalia
Weilmünster,50.43143,8.37673,Hesse
Bad Bevensen,53.07923,10.58129,Lower Saxony
Berching,49.10695,11.44138,Bavaria
Schellerten,52.1853,10.10227,Lower Saxony
Schwarzenbruck,49.35778,11.24333,Bavaria
Taufkirchen,48.34987,12.13202,Bavaria
Treuenbrietzen,52.09754,12.87258,Brandenburg
Viechtach,49.08001,12.88566,Bavaria
Ahrensbök,54.00862,10.57434,Schleswig-Holstein
Hermannsburg,52.83254,10.08957,Lower Saxony
Hemau,49.05399,11.78195,Bavaria
Sontra,51.07171,9.93558,Hesse
Hardegsen,51.65227,9.8305,Lower Saxony
Uedem,51.6652,6.27371,North Rhine-Westphalia
Sonsbeck,51.60741,6.37916,North Rhine-Westphalia
Kißlegg,47.78894,9.88383,Baden-Wuerttemberg
Liederbach,50.12221,8.49397,Hesse
Haibach,49.96444,9.20722,Bavaria
Budenheim,50.01667,8.16667,Rheinland-Pfalz
Urbach,48.8168,9.5769,Baden-Wuerttemberg
Hohenbrunn,48.04785,11.70224,Bavaria
Pullach im Isartal,48.06122,11.52148,Bavaria
Hellenthal,50.48333,6.43333,North Rhine-Westphalia
Zorneding,48.08433,11.82446,Bavaria
Freystadt,49.20007,11.33032,Bavaria
Wissen,50.77915,7.73466,Rheinland-Pfalz
Rimbach,49.625,8.76306,Hesse
Weida,50.77449,12.06028,Thuringia
Daun,50.19716,6.82942,Rheinland-Pfalz
Laufenburg,47.56512,8.06045,Baden-Wuerttemberg
Nörten-Hardenberg,51.62878,9.93593,Lower Saxony
Nieder-Olm,49.91166,8.20533,Rheinland-Pfalz
Dornstadt,48.46697,9.94434,Baden-Wuerttemberg
Ichenhausen,48.37119,10.30706,Bavaria
Coswig,51.88618,12.45009,Saxony-Anhalt
Bellheim,49.19833,8.27944,Rheinland-Pfalz
Borsdorf,51.35,12.53333,Saxony
Hallstadt,49.92901,10.87539,Bavaria
Nittenau,49.19425,12.26741,Bavaria
Beeskow,52.17291,14.24597,Brandenburg
Titz,51.00619,6.42477,North Rhine-Westphalia
Stöckheim,52.21055,10.52216,Lower Saxony
Groß Kreutz,52.40281,12.7794,Brandenburg
Warnemünde,54.1767,12.08402,Mecklenburg-Vorpommern
Naila,50.33034,11.70463,Bavaria
Rain,48.69029,10.91611,Bavaria
Bad Griesbach,48.45181,13.19329,Bavaria
Dannenberg,53.0967,11.09001,Lower Saxony
Arnstein,49.97767,9.96983,Bavaria
Kleinostheim,50.0,9.06667,Bavaria
Gomaringen,48.45349,9.09582,Baden-Wuerttemberg
Kandel,49.08277,8.1972,Rheinland-Pfalz
Mainaschaff,49.98167,9.09,Bavaria
Colditz,51.12821,12.80295,Saxony
Friesdorf,50.69608,7.12874,North Rhine-Westphalia
Oberkochen,48.78379,10.10519,Baden-Wuerttemberg
Söhlde,52.18898,10.23239,Lower Saxony
Wilhelmitor - Süd,52.25117,10.51133,Lower Saxony
Staufenberg,50.66197,8.73158,Hesse
Schwaig,49.46955,11.20064,Bavaria
Reinfeld,53.83184,10.49126,Schleswig-Holstein
Spelle,52.36667,7.46667,Lower Saxony
Meinersen,52.47436,10.35247,Lower Saxony
Bad Schussenried,48.00468,9.65741,Baden-Wuerttemberg
Möckmühl,49.3249,9.35837,Baden-Wuerttemberg
Paulsstadt,53.63283,11.40372,Mecklenburg-Vorpommern
Großbottwar,49.00147,9.29348,Baden-Wuerttemberg
Kusterdingen,48.52291,9.11977,Baden-Wuerttemberg
Küps,50.19265,11.27599,Bavaria
Algermissen,52.25332,9.96915,Lower Saxony
Medebach,51.19713,8.70635,North Rhine-Westphalia
Heek,52.11667,7.1,North Rhine-Westphalia
Neresheim,48.75511,10.33041,Baden-Wuerttemberg
Wetzendorf,49.47056,11.04148,Bavaria
Hilzingen,47.76667,8.78333,Baden-Wuerttemberg
Bad Sachsa,51.59499,10.55546,Lower Saxony
Neunkirchen am Brand,49.61204,11.12967,Bavaria
Frielendorf,50.97073,9.32269,Hesse
Schnaittach,49.55958,11.34328,Bavaria
Selters,50.51681,8.28953,Hesse
Efringen-Kirchen,47.65,7.56667,Baden-Wuerttemberg
Schonungen,50.05008,10.30809,Bavaria
Siegsdorf,47.82278,12.64277,Bavaria
Wietze,52.65,9.83333,Lower Saxony
Dornstetten,48.47198,8.49817,Baden-Wuerttemberg
Ilsfeld,49.05548,9.24598,Baden-Wuerttemberg
Wriezen,52.72091,14.13425,Brandenburg
Langenberg,51.77206,8.31809,North Rhine-Westphalia
Malchin,53.7399,12.76539,Mecklenburg-Vorpommern
Althengstett,48.72325,8.79434,Baden-Wuerttemberg
Essen,52.72258,7.9371,Lower Saxony
Roetgen,50.65,6.2,North Rhine-Westphalia
Hausham,47.7466,11.84069,Bavaria
Mühlhausen,49.24861,8.72667,Baden-Wuerttemberg
Neunburg vorm Wald,49.34782,12.38621,Bavaria
Schöppingen,52.1,7.23333,North Rhine-Westphalia
Laage,53.9256,12.34694,Mecklenburg-Vorpommern
Heiden,51.83333,6.93333,North Rhine-Westphalia
Bützow,53.84832,11.98256,Mecklenburg-Vorpommern
Bühlertal,48.68569,8.18876,Baden-Wuerttemberg
Lengenfeld,50.5694,12.36408,Saxony
Aspach,48.96667,9.4,Baden-Wuerttemberg
Wilhelmsruh,52.5871,13.36855,Berlin
Wenzenbach,49.07561,12.19954,Bavaria
Ottobeuren,47.9413,10.29971,Bavaria
Moritzburg,51.15922,13.68021,Saxony
Ramstein-Miesenbach,49.44452,7.55533,Rheinland-Pfalz
Hallbergmoos,48.32747,11.75142,Bavaria
Kandern,47.71393,7.66237,Baden-Wuerttemberg
Ballenstedt,51.719,11.23265,Saxony-Anhalt
Heikendorf,54.36667,10.2,Schleswig-Holstein
Allersberg,49.25132,11.23659,Bavaria
Oberstenfeld,49.02611,9.32083,Baden-Wuerttemberg
Reichenbach an der Fils,48.71011,9.46429,Baden-Wuerttemberg
Dietmannsried,47.80787,10.28948,Bavaria
Zell,48.69235,8.06301,Baden-Wuerttemberg
Uhldingen-Mühlhofen,47.73333,9.25,Baden-Wuerttemberg
Kirchheimbolanden,49.66249,8.01513,Rheinland-Pfalz
Mittenwald,47.4422,11.26187,Bavaria
Münnerstadt,50.24636,10.20187,Bavaria
Frohburg,51.05719,12.55746,Saxony
Simmern,49.98198,7.52351,Rheinland-Pfalz
Niederwerrn,50.06149,10.1827,Bavaria
Elz,50.41667,8.03333,Hesse
Sternschanze,53.56248,9.96566,Hamburg
Egestorf,52.28568,9.51676,Lower Saxony
Bersenbrück,52.5516,7.94836,Lower Saxony
Lenningen,48.55048,9.47674,Baden-Wuerttemberg
Löffingen,47.88405,8.34384,Baden-Wuerttemberg
Strullendorf,49.84429,10.97208,Bavaria
Kellinghusen,53.95202,9.71959,Schleswig-Holstein
Rülzheim,49.15312,8.29287,Rheinland-Pfalz
Lugau,50.73843,12.74861,Saxony
Coppenbrügge,52.11852,9.5487,Lower Saxony
Nettersheim,50.49372,6.62896,North Rhine-Westphalia
Wettringen,52.20939,7.31895,North Rhine-Westphalia
Burkardroth,50.27125,9.99162,Bavaria
Pfronten,47.5822,10.54962,Bavaria
Gundelfingen,48.55347,10.37223,Bavaria
Gedern,50.42482,9.1984,Hesse
Schipkau,51.51766,13.89738,Brandenburg
Homberg,50.73108,8.99644,Hesse
Oststeinbek,53.54321,10.16939,Schleswig-Holstein
Grömitz,54.15,10.96667,Schleswig-Holstein
Winterbach,48.79918,9.47914,Baden-Wuerttemberg
Neuendettelsau,49.28333,10.78333,Bavaria
Kressbronn am Bodensee,47.5976,9.59707,Baden-Wuerttemberg
Gräfenhainichen,51.72892,12.45651,Saxony-Anhalt
Falkenberg,51.58557,13.24347,Brandenburg
Wachtendonk,51.40916,6.33894,North Rhine-Westphalia
Radeburg,51.21516,13.7281,Saxony
Hohberg,48.3227,7.89972,Baden-Wuerttemberg
Altrip,49.43556,8.49472,Rheinland-Pfalz
Bruchmühlbach-Miesau,49.38333,7.43333,Rheinland-Pfalz
Hermsdorf,50.89694,11.85549,Thuringia
Waldeck,51.20618,9.06286,Hesse
Neunkirchen am Main,49.923,11.64793,Bavaria
Neuenbürg,48.84516,8.59574,Baden-Wuerttemberg
Heinersdorf,52.57173,13.43757,Berlin
Staufen,47.75686,8.21078,Baden-Wuerttemberg
Salach,48.69198,9.73715,Baden-Wuerttemberg
Werneuchen,52.63275,13.73437,Brandenburg
Calden,51.40943,9.40189,Hesse
Herrieden,49.23779,10.5035,Bavaria
Hüfingen,47.92543,8.48831,Baden-Wuerttemberg
Bad Berka,50.89982,11.28245,Thuringia
Nierstein,49.87003,8.33647,Rheinland-Pfalz
Wustermark,52.55,12.95,Brandenburg
Fürstenzell,48.52163,13.31749,Bavaria
Meldorf,54.09182,9.0687,Schleswig-Holstein
Rimpar,49.85692,9.95705,Bavaria
Friedrichstadt,51.88751,12.66947,Saxony-Anhalt
Weissach,48.84687,8.92828,Baden-Wuerttemberg
Molbergen,52.85805,7.92548,Lower Saxony
Bordesholm,54.17611,10.03146,Schleswig-Holstein
Wabern,51.1,9.35,Hesse
Rottenburg an der Laaber,48.70233,12.02717,Bavaria
Berchtesgaden,47.63236,13.00187,Bavaria
Grasberg,53.18333,8.98333,Lower Saxony
Wahn-Heide,50.85891,7.10662,North Rhine-Westphalia
Trittau,53.61667,10.4,Schleswig-Holstein
Erndtebrück,50.98927,8.25288,North Rhine-Westphalia
Inden,50.84306,6.36004,North Rhine-Westphalia
Sohland,51.04089,14.41897,Saxony
Hemmingen,48.86667,9.03333,Baden-Wuerttemberg
Wörrstadt,49.84861,8.12417,Rheinland-Pfalz
Ilvesheim,49.47404,8.5674,Baden-Wuerttemberg
Gerolstein,50.22224,6.65984,Rheinland-Pfalz
Stockstadt am Main,49.97005,9.07153,Bavaria
Heidberg,52.22735,10.531,Lower Saxony
Herscheid,51.17901,7.74355,North Rhine-Westphalia
Langweid,48.49095,10.8531,Bavaria
Ehningen,48.65882,8.94124,Baden-Wuerttemberg
Namborn,49.52166,7.1407,Saarland
Bad Bergzabern,49.10245,8.00092,Rheinland-Pfalz
Detmerode,52.39016,10.7448,Lower Saxony
Weißenthurm,50.41719,7.45072,Rheinland-Pfalz
Rodalben,49.2394,7.63962,Rheinland-Pfalz
Bad Blankenburg,50.68189,11.27369,Thuringia
Dittelbrunn,50.07212,10.21974,Bavaria
Neukirchen,50.86906,9.34655,Hesse
Nordholz,53.78448,8.61354,Lower Saxony
Eiterfeld,50.76667,9.8,Hesse
Raisdorf,54.28127,10.24915,Schleswig-Holstein
Reisbach,48.57008,12.62799,Bavaria
Groitzsch,51.15536,12.28279,Saxony
Bous,49.27732,6.80131,Saarland
Salzbergen,52.33333,7.35,Lower Saxony
Grünheide,52.42343,13.81324,Brandenburg
Leck,54.76667,8.98333,Schleswig-Holstein
Aldingen,48.1,8.7,Baden-Wuerttemberg
Bunde,53.18333,7.26667,Lower Saxony
Nossen,51.05798,13.29652,Saxony
Katlenburg-Lindau,51.68333,10.1,Lower Saxony
Woltersdorf,52.45554,13.74986,Brandenburg
Rodewisch,50.53083,12.41329,Saxony
Weikersheim,49.47866,9.89977,Baden-Wuerttemberg
Roßwein,51.06589,13.18308,Saxony
Kremmen,52.76216,13.02515,Brandenburg
Untergruppenbach,49.0894,9.27516,Baden-Wuerttemberg
Gundelsheim,49.2833,9.16037,Baden-Wuerttemberg
Hengersberg,48.77255,13.05485,Bavaria
Vohenstrauß,49.62383,12.33808,Bavaria
Heuchelheim,50.58333,8.63333,Hesse
Forst,49.15861,8.58083,Baden-Wuerttemberg
Bischofswiesen,47.63115,12.98305,Bavaria
Kuppenheim,48.82794,8.25417,Baden-Wuerttemberg
Krailling,48.1,11.4,Bavaria
Bad Herrenalb,48.79787,8.43617,Baden-Wuerttemberg
Neukirchen,50.77955,12.86755,Saxony
Langenargen,47.59858,9.54163,Baden-Wuerttemberg
Hardheim,49.61194,9.47194,Baden-Wuerttemberg
Moringen,51.69915,9.87107,Lower Saxony
Bösel,53.0,7.95,Lower Saxony
Greifenstein,50.61667,8.3,Hesse
Waldsassen,50.00167,12.30434,Bavaria
Garbsen-Mitte,52.42659,9.60383,Lower Saxony
Uetze,52.46511,10.20467,Lower Saxony
Ergoldsbach,48.69263,12.20442,Bavaria
Pleinfeld,49.10473,10.98194,Bavaria
Bönnigheim,49.04018,9.09386,Baden-Wuerttemberg
Siegfriedviertel,52.28854,10.53257,Lower Saxony
Stolzenau,52.51667,9.06667,Lower Saxony
Berg,49.81417,12.14161,Bavaria
Kötzting,49.17649,12.85515,Bavaria
Neuried,48.09322,11.46561,Bavaria
Bad Endorf,47.90901,12.29795,Bavaria
Knittlingen,49.02487,8.75606,Baden-Wuerttemberg
Ostseebad Kühlungsborn,54.15035,11.75994,Mecklenburg-Vorpommern
Schulzendorf,52.35818,13.59842,Brandenburg
